accX,accY,accZ
1.569,-3.765,2.196
-0.627,1.412,-4.549
-0.941,3.137,-7.216
0.157,3.137,-5.961
0.784,2.039,-3.451
0.314,0,0
-4.078,0.471,-1.569
-5.647,2.353,-3.137
-4.863,2.196,-3.608
-4.863,2.51,-4.549
-4.549,0.471,-2.98
-4.863,-0.784,-3.294
-5.49,-2.353,-3.294
-5.176,-2.98,-3.137
-3.765,-4.549,-2.196
-3.294,-5.02,-1.882
-3.294,-6.588,-1.412
-3.608,-7.216,-1.098
-4.235,-7.216,-1.255
-4.549,-7.059,-2.039
-4.706,-8.157,-2.824
-4.392,-9.725,-3.294
-3.922,-10.98,-3.294
-2.353,-12.549,-3.765
-1.255,-13.02,-3.922
1.255,-17.098,-3.608
0.941,-18.51,-4.706
3.137,-21.333,-3.765
3.608,-23.373,-3.294
8.314,-26.51,-0.941
16.314,-27.765,0.627
18.667,-28.078,1.098
20.392,-27.137,2.353
22.275,-26.196,2.039
23.216,-25.098,3.294
22.902,-24.784,5.176
23.373,-21.804,8.314
23.529,-20.706,9.725
23.686,-19.922,11.922
23.686,-20.392,13.333
20.706,-20.392,16.784
15.686,-19.451,18.98
13.333,-18.98,19.294
10.51,-17.882,18.824
10.353,-17.569,17.569
7.059,-12.549,0.157
0.941,-4.392,-22.118
-34.824,16.314,-79.216
-11.294,-15.373,-7.843
-5.49,-49.569,39.529
4.549,-33.882,16.627
-0.784,-9.255,-8
3.765,-15.843,-2.353
3.608,-14.588,0.157
-2.353,-6.275,-5.333
0.627,-2.98,-9.882
14.275,-3.608,-7.529
12.392,-7.216,-1.098
4.549,-10.353,-1.882
3.451,-11.451,-2.196
2.353,-12.706,-1.255
8.941,-10.196,-1.725
8,-11.137,1.725
-4.706,-9.412,3.137
-7.059,-6.745,2.98
-7.216,-6.745,-0.941
0.314,-8.627,-4.549
5.961,-9.725,-3.294
4.078,-9.725,-1.882
2.353,-8.471,-1.569
2.039,-8,-2.51
3.294,-8.627,-3.608
3.294,-8.314,-3.137
3.137,-8.627,-2.98
1.882,-8.784,-2.039
1.412,-9.255,-1.725
1.412,-9.725,-2.196
2.196,-9.725,-2.353
2.667,-9.569,-2.039
2.824,-9.882,-2.039
2.039,-9.569,-2.51
2.196,-10.196,-2.353
2.039,-9.725,-2.196
2.196,-9.882,-2.353
1.882,-10.353,-1.725
2.353,-10.196,-2.51
2.353,-10.196,-2.667
2.353,-10.51,-2.98
2.196,-10.353,-2.667
0.941,-10.51,-1.412
1.098,-10.196,-1.569
1.725,-10.196,-1.882
2.196,-10.039,-1.882
2.98,-10.039,-1.882
2.98,-10.196,-1.569
2.98,-10.51,-1.725
2.824,-10.51,-1.569
2.667,-10.667,-1.412
2.667,-11.294,-1.882
2.98,-11.608,-2.196
4.078,-11.765,-2.667
2.98,-13.02,-1.725
2.667,-13.49,-1.725
2.196,-13.647,-1.725
1.725,-13.961,-1.569
2.667,-14.745,-2.824
1.725,-13.647,-2.196
3.137,-15.059,-3.922
2.824,-14.588,-3.294
2.667,-13.804,-5.961
4.078,-15.843,-7.216
2.196,-18.824,-5.333
0.471,-22.275,-9.255
1.098,-22.431,-9.569
-1.412,-22.588,-10.51
-2.824,-24.784,-10.824
-6.745,-27.294,-11.765
-7.529,-28.235,-10.824
-4.863,-24.157,-5.961
-2.824,-20.235,-5.49
-3.451,-18.98,-9.725
-2.353,-12.078,-11.922
-0.627,-11.608,-9.255
4.392,-11.137,-7.686
5.49,-11.765,-5.49
4.235,-14.745,-9.412
1.882,-10.98,-6.431
4.706,2.51,-3.765
4.549,8.157,-4.549
6.745,-4.706,1.412
3.451,-6.118,0
-1.725,-0.314,-5.02
-1.882,3.137,-8.157
-1.569,3.137,-6.588
-1.098,-0.157,-2.039
-2.039,-0.627,-0.314
-7.059,0.627,-1.098
-6.588,1.412,-2.039
-5.333,3.137,-4.863
-4.863,3.608,-4.392
-4.392,0.941,-3.451
-5.02,-0.314,-2.98
-4.863,-1.098,-2.98
-3.451,-2.196,-2.98
-2.667,-3.765,-2.824
-2.353,-5.02,-2.353
-1.882,-5.02,-2.196
-1.569,-5.02,-2.353
-1.569,-5.49,-2.824
-1.725,-6.588,-3.451
-1.725,-6.902,-3.922
-1.725,-8.471,-4.392
-1.412,-10.039,-4.863
-1.255,-10.824,-5.02
-0.471,-13.333,-5.02
0.941,-14.902,-5.333
3.294,-18.667,-4.706
5.176,-21.333,-4.706
7.216,-23.373,-2.196
9.569,-26.51,-0.784
16,-27.451,-0.157
17.882,-29.804,1.569
19.608,-28.235,1.412
22.745,-27.294,2.039
23.373,-26.824,4.706
22.902,-24.314,7.216
21.647,-22.431,9.255
22.588,-20.392,13.176
23.686,-21.02,14.745
22.431,-21.804,19.294
19.137,-21.961,20.706
11.608,-21.176,22.118
9.725,-18.51,20.706
8.157,-18.039,20.078
9.725,-20.549,8.627
2.667,-11.137,-5.333
-28.706,14.431,-75.451
-33.882,20.392,-80
-9.725,-48.627,48.941
-0.157,-47.216,42.824
4.706,-19.451,0.157
-1.725,-10.196,-9.255
5.647,-16.314,-3.294
3.294,-10.51,-2.039
2.824,-7.843,-7.373
10.353,-3.765,-9.255
8.941,-6.431,-2.196
1.255,-8,-2.196
2.51,-9.569,-0.157
2.51,-11.922,0
3.922,-11.451,-2.98
9.725,-10.98,-2.51
1.098,-10.51,3.294
-3.608,-8.627,4.549
-8.941,-5.804,0.157
-5.804,-7.373,-1.882
6.588,-9.412,-4.706
6.902,-9.882,-3.294
2.667,-9.569,-1.412
2.039,-8.314,-1.725
2.353,-8.784,-2.824
2.824,-8.784,-2.51
3.608,-8.627,-2.667
2.196,-8.627,-2.196
1.725,-9.098,-1.725
1.098,-9.569,-1.725
1.882,-9.725,-2.039
2.51,-9.412,-2.353
2.353,-9.725,-2.196
2.196,-9.569,-2.196
1.569,-9.725,-2.51
1.412,-9.882,-2.196
1.725,-9.569,-2.039
2.196,-9.725,-2.196
2.353,-9.882,-2.196
2.51,-10.039,-2.039
2.196,-10.039,-2.353
2.039,-9.569,-2.667
1.255,-10.353,-1.725
1.569,-10.196,-2.196
1.255,-10.196,-1.882
1.098,-9.725,-1.725
2.039,-9.725,-1.569
2.51,-9.882,-1.569
2.667,-9.882,-1.725
2.353,-10.353,-2.039
2.824,-10.51,-1.569
2.824,-10.667,-1.569
2.824,-10.824,-1.569
2.824,-11.608,-1.725
3.137,-11.451,-2.196
3.137,-12.235,-2.353
2.196,-12.706,-1.412
1.882,-13.333,-0.784
3.294,-14.745,-1.569
2.039,-13.961,-1.412
2.039,-13.49,-1.882
1.255,-13.02,-2.196
3.922,-15.373,-3.294
2.98,-14.588,-3.922
3.294,-14.902,-4.549
3.137,-16.471,-5.02
1.569,-19.922,-6.588
1.882,-20.549,-9.255
1.569,-20.863,-9.569
0.784,-22.431,-10.51
0.157,-24.157,-11.608
-4.235,-26.196,-13.804
-4.706,-28.863,-12.392
-6.275,-23.843,-10.51
-3.451,-21.333,-7.686
-0.941,-19.294,-6.118
-3.922,-14.275,-9.569
-2.667,-10.667,-10.98
2.98,-8.941,-6.588
6.588,-8.627,-5.176
7.529,-12.392,-7.059
6.118,-11.451,-7.843
3.137,-5.804,-1.882
3.608,1.255,-1.569
2.98,2.196,0.314
5.176,-5.49,4.392
0.314,-4.863,-0.157
-0.941,1.725,-7.059
-0.471,2.824,-6.745
0,2.196,-3.608
-2.667,2.039,-3.451
-5.333,2.039,-2.824
-5.647,1.882,-2.98
-4.078,3.137,-3.765
-3.765,2.196,-3.765
-3.294,0.627,-2.039
-2.667,0,-2.51
-2.98,-0.157,-2.51
-2.039,-0.157,-3.294
-1.255,-1.412,-2.824
-2.039,-2.98,-2.667
-2.039,-3.922,-2.353
-2.196,-5.02,-2.196
-1.569,-5.49,-1.725
-1.412,-5.961,-2.196
-1.412,-6.118,-2.824
-1.725,-7.216,-4.078
-1.098,-8.627,-5.176
-1.098,-9.255,-5.49
-0.471,-11.137,-4.706
-0.314,-12.706,-4.392
1.098,-15.843,-3.922
1.255,-17.569,-3.451
2.667,-20.078,-2.824
2.196,-20.549,-2.51
4.392,-26.039,0.157
10.667,-26.824,0.157
12.392,-26.667,1.412
13.961,-26.98,2.196
17.255,-26.039,2.039
21.02,-24.941,2.98
21.333,-24.627,4.078
21.804,-22.275,6.588
21.647,-21.02,8.157
22.745,-19.765,10.667
23.059,-19.608,11.922
20.392,-20.078,14.745
15.059,-20.392,18.353
12.549,-19.765,19.451
10.824,-18.196,19.451
10.98,-19.137,10.98
11.137,-15.529,6.275
-3.608,-2.51,-28.392
-24.784,8.314,-60.863
-14.588,-29.333,18.667
-4.549,-41.255,23.216
8.941,-14.118,-3.608
6.588,-10.039,-7.686
6.431,-15.686,-4.706
6.275,-14.118,-2.196
2.353,-8.471,-6.275
3.294,-6.118,-7.216
3.451,0.784,-5.49
3.451,0.784,-5.176
5.176,-10.51,1.882
3.294,-14.588,1.882
4.863,-13.804,-3.608
6.118,-10.353,-1.098
3.765,-8.941,0.627
-2.51,-8.157,3.765
-6.275,-7.373,3.451
-3.922,-8.941,-1.569
0.157,-9.255,-2.98
6.118,-8.627,-4.078
4.706,-9.412,-3.137
3.451,-8.941,-2.353
2.353,-8.314,-3.294
3.608,-8.784,-3.765
2.196,-7.843,-2.98
2.353,-8.471,-2.353
1.882,-9.412,-2.196
1.882,-9.569,-2.039
1.882,-9.255,-2.039
2.196,-9.098,-2.353
2.824,-9.412,-2.353
2.667,-9.569,-2.353
2.196,-9.725,-2.196
1.882,-9.569,-2.039
2.196,-9.569,-2.039
1.882,-9.412,-2.196
2.353,-9.412,-2.667
2.353,-10.039,-1.882
2.98,-9.882,-1.569
2.196,-9.725,-2.51
2.196,-9.882,-2.824
2.824,-10.353,-2.824
3.137,-11.137,-2.196
0.784,-11.608,-0.784
0.627,-10.667,-1.255
0.471,-10.51,-0.941
1.569,-10.353,-0.941
1.569,-10.353,-1.255
2.667,-10.039,-2.039
2.353,-10.196,-2.039
3.294,-10.667,-1.412
2.98,-11.137,-1.255
2.51,-11.294,-1.098
2.98,-11.922,-2.196
2.196,-12.392,-2.667
3.608,-12.706,-2.51
3.294,-12.863,-2.667
2.824,-13.647,-2.51
2.824,-13.49,-2.039
2.196,-13.804,-2.196
1.569,-13.176,-1.569
1.882,-13.333,-2.353
2.196,-14.588,-2.824
2.98,-14.431,-4.706
3.451,-15.686,-5.49
2.196,-15.216,-5.804
0.784,-18.824,-5.647
-0.471,-21.02,-7.529
-0.627,-22.118,-10.039
-0.941,-22.275,-10.51
-3.922,-24,-10.824
-5.804,-26.51,-11.765
-5.49,-28.549,-6.745
-2.98,-21.49,-8.627
-4.078,-20.392,-6.118
-3.137,-15.373,-11.765
-3.294,-12.392,-13.804
4.392,-10.51,-6.118
7.373,-12.863,-5.49
6.118,-16.314,-8
5.49,-14.745,-8.471
6.118,-7.686,-1.725
8.627,1.412,-1.569
2.667,7.529,-1.882
2.667,-8.314,-1.725
0.784,-5.176,-4.235
-2.51,1.569,-8.314
-2.667,2.98,-8.314
-2.98,1.882,-5.647
-4.392,1.569,-4.392
-5.804,1.412,-4.235
-5.49,2.039,-4.549
-2.98,2.196,-2.98
-3.922,0.471,-2.824
-4.078,0.314,-2.196
-3.294,0,-1.882
-2.667,-0.314,-2.353
-2.196,-1.569,-3.137
-2.353,-2.196,-2.824
-2.824,-3.294,-2.824
-2.667,-4.078,-2.51
-3.137,-5.02,-2.353
-2.98,-5.333,-3.137
-2.039,-6.431,-3.922
-1.412,-7.686,-4.549
-0.941,-8.314,-4.863
0,-9.882,-4.863
0.314,-10.51,-4.706
1.098,-12.078,-4.549
2.353,-13.647,-5.176
3.922,-17.725,-5.176
4.549,-18.98,-5.02
7.373,-21.02,-4.549
10.824,-24.471,-1.098
13.647,-26.196,-1.255
17.255,-27.137,-1.255
17.569,-29.49,-0.471
20.706,-26.98,-0.314
21.333,-26.51,-1.569
22.902,-24.941,5.176
21.647,-23.843,5.647
21.804,-20.706,10.039
22.745,-20.078,11.294
22.902,-20.549,14.588
18.039,-21.49,19.137
14.275,-20.863,20.549
8.784,-19.765,21.49
8.941,-20.392,18.667
7.529,-21.647,19.765
10.039,-18.039,11.608
-35.294,13.333,-79.686
-19.608,0.157,-50.51
-4.392,-58.667,55.059
9.725,-23.843,-2.51
9.255,-10.353,-7.373
3.608,-15.843,-5.02
4.863,-14.118,-2.196
-0.941,-4.235,-8.314
2.824,-0.784,-11.451
8.314,3.451,-6.118
7.216,3.608,-2.667
7.529,-8.941,-0.157
7.686,-15.373,4.392
0.941,-19.451,0
6.745,-10.667,-2.196
5.02,-9.412,2.353
-4.078,-7.059,4.078
-7.529,-6.588,3.608
-2.667,-9.098,-1.882
1.725,-9.412,-5.02
5.333,-9.569,-2.667
4.078,-9.412,-1.725
2.353,-8.471,-2.51
3.294,-7.843,-3.765
3.137,-8.157,-3.608
3.137,-8.784,-3.451
2.353,-8.627,-2.98
1.725,-8.941,-2.51
1.412,-9.098,-2.51
2.039,-9.569,-2.353
1.882,-9.569,-2.824
2.039,-9.412,-2.353
2.196,-9.412,-1.882
2.196,-9.725,-1.725
2.039,-9.725,-2.039
1.882,-9.255,-2.039
2.039,-9.255,-2.196
2.196,-9.255,-2.196
2.196,-9.569,-2.196
2.51,-9.725,-2.039
2.667,-9.882,-2.196
2.353,-9.882,-2.667
2.353,-10.039,-2.667
1.412,-10.196,-1.412
0.157,-10.824,-0.941
0.941,-10.51,-1.569
0.627,-9.882,-1.255
0.784,-10.51,-1.098
1.569,-10.353,-1.255
2.667,-10.51,-1.569
2.98,-10.98,-2.039
2.98,-11.451,-1.569
2.98,-11.608,-1.725
2.824,-11.922,-2.196
2.824,-12.392,-2.824
3.137,-12.863,-2.667
2.51,-13.333,-2.196
1.412,-13.804,-1.569
1.882,-14.118,-1.725
1.412,-14.275,-1.412
1.725,-14.275,-1.412
2.51,-15.373,-3.137
1.882,-13.333,-2.667
3.294,-15.843,-5.49
2.667,-15.059,-5.647
1.412,-16.314,-4.863
0.941,-18.98,-5.333
1.098,-19.137,-8.471
2.039,-18.353,-9.882
0.157,-21.804,-11.137
0,-23.686,-12.392
-4.392,-24.784,-12.549
-1.882,-28.706,-12.549
-3.294,-26.353,-10.196
-2.353,-20.235,-6.745
-3.451,-19.608,-5.49
-2.51,-13.647,-11.451
-0.627,-11.451,-10.353
4.706,-6.745,-10.039
7.843,-8.157,-7.686
7.843,-15.686,-5.961
3.765,-14.588,-1.882
8,-1.098,-2.51
2.353,6.118,-4.549
3.765,-5.02,-0.784
-0.314,-4.392,-4.549
-2.196,-1.098,-6.902
-2.196,2.353,-8.784
-2.353,2.353,-8.471
-4.392,1.098,-5.804
-4.392,1.569,-5.333
-4.549,2.039,-3.765
-5.333,0.941,-4.392
-4.706,0.471,-3.294
-3.922,-0.157,-2.98
-3.608,-0.157,-3.137
-3.608,-0.471,-2.824
-3.137,-0.941,-2.51
-3.451,-3.451,-2.196
-3.451,-4.392,-2.196
-3.922,-4.863,-2.039
-3.608,-5.333,-2.039
-3.294,-5.647,-2.353
-2.824,-6.118,-2.824
-2.824,-7.373,-3.922
-1.725,-8.784,-4.078
-1.412,-9.725,-4.078
-0.627,-10.667,-4.549
-0.314,-11.294,-4.235
0,-12.863,-4.392
0.784,-14.588,-4.549
2.039,-18.353,-4.863
2.667,-20.549,-4.706
3.451,-24.314,-3.451
8.784,-21.961,-1.098
12.078,-24.784,0
14.118,-29.804,0.314
16.471,-28.549,0.941
17.725,-26.98,2.196
18.98,-27.137,4.392
20.235,-26.039,7.059
21.02,-24.157,8.941
21.176,-22.745,12.549
21.961,-22.902,14.431
20.863,-22.745,18.98
15.373,-22.275,22.118
13.02,-21.647,22.902
10.667,-19.451,21.804
10.353,-18.98,21.176
10.51,-17.725,8.157
15.216,-12.392,-1.725
-21.176,15.529,-73.725
-18.353,13.176,-69.804
-11.294,-58.667,62.431
-6.745,-30.275,6.745
1.412,-16.157,-5.961
2.667,-11.922,-7.216
8.157,-15.529,-3.451
3.137,-8.627,-3.608
2.98,-5.02,-7.373
6.431,-3.765,-5.647
5.176,-2.353,-2.667
3.765,-4.706,-0.627
5.804,-10.353,0.314
3.294,-17.255,-0.941
9.255,-10.824,-4.392
7.373,-9.725,1.412
-4.863,-6.745,4.078
-8.941,-6.745,2.98
-4.235,-8.627,-2.353
2.196,-9.725,-4.392
5.961,-9.098,-3.608
4.863,-8.784,-3.137
3.765,-8.314,-2.98
3.137,-8.314,-3.451
3.294,-8.471,-3.294
2.667,-9.098,-2.98
1.098,-8.941,-2.824
0.627,-9.569,-2.196
1.412,-9.725,-2.667
2.667,-9.569,-2.98
2.196,-9.255,-2.824
2.039,-9.882,-2.51
1.412,-10.196,-2.51
2.196,-9.882,-2.667
1.882,-9.882,-3.137
2.039,-9.882,-3.137
2.196,-10.196,-2.98
2.353,-10.196,-3.137
2.667,-10.039,-4.549
2.667,-9.882,-3.765
0.314,-11.294,-1.725
0.314,-10.51,-1.412
0.941,-10.353,-2.196
0,-9.725,-1.569
1.255,-9.569,-2.353
2.51,-8.784,-2.98
3.294,-10.039,-2.98
3.294,-9.725,-1.882
2.824,-9.882,-1.412
2.667,-10.196,-0.314
2.51,-10.353,-0.627
2.98,-10.353,-0.941
2.824,-10.353,-1.412
3.294,-10.667,-1.882
2.98,-11.608,-2.51
3.137,-12.078,-2.667
3.137,-13.176,-2.353
3.922,-13.333,-2.039
2.353,-13.176,-2.196
2.196,-13.176,-1.882
2.039,-14.431,-0.784
1.882,-14.745,-1.725
2.353,-13.333,-2.667
0.627,-13.176,-2.196
2.196,-13.333,-3.922
2.667,-15.686,-3.294
2.824,-16.314,-3.765
0.157,-19.922,-6.902
0.314,-20.549,-7.529
-0.314,-20.078,-9.882
-0.627,-21.333,-10.353
-2.98,-23.373,-12.235
-3.608,-24.941,-11.294
-4.549,-25.098,-7.529
-3.608,-24.157,-4.863
-2.039,-20.392,-5.804
-3.137,-15.843,-10.51
-1.882,-13.647,-10.667
3.294,-13.804,-6.588
4.392,-13.961,-7.686
3.451,-16.627,-9.255
2.51,-14.275,-8.941
6.431,-12.078,-2.98
7.686,-2.353,-4.392
1.882,7.373,-8.157
3.294,-10.353,-5.961
1.098,-6.588,-5.804
-2.98,0.471,-9.882
-2.196,1.725,-9.255
-0.627,-0.314,-5.647
-2.196,-0.627,-4.549
-5.49,0.314,-4.235
-5.647,1.412,-5.333
-2.98,2.98,-4.706
-4.392,1.255,-5.176
-4.706,0.157,-4.392
-4.863,-0.314,-3.922
-4.392,-1.098,-3.294
-3.765,-2.667,-3.451
-3.137,-3.765,-3.294
-2.039,-4.549,-3.137
-1.569,-5.176,-3.137
-1.882,-5.49,-3.294
-1.725,-5.49,-3.608
-0.784,-6.431,-4.235
-0.471,-7.686,-5.02
-0.157,-8.627,-5.02
0.471,-9.882,-5.333
0.627,-10.51,-5.804
1.255,-12.392,-6.745
1.569,-13.49,-7.216
2.039,-17.255,-7.373
2.98,-19.137,-6.588
5.961,-22.588,-5.804
11.137,-21.961,-6.275
13.176,-21.804,-4.235
14.431,-29.804,-2.039
15.216,-29.961,-2.51
18.98,-27.451,-2.353
20.549,-26.51,-1.882
24.784,-25.569,2.353
25.255,-26.039,3.765
25.725,-23.059,8.941
24.784,-22.275,10.98
24,-23.843,17.569
18.98,-26.039,25.412
15.529,-24,26.353
10.039,-21.49,24.941
9.098,-20.078,24
8.627,-20.235,21.804
8.784,-20.549,20.549
7.686,-18.824,3.294
0.314,-6.275,-18.98
-31.373,25.098,-80
-17.725,13.333,-58.353
-8.941,-59.294,61.333
5.804,-30.745,5.49
0.157,-14.745,-4.706
3.922,-8.157,-9.098
10.667,-12.863,-1.098
5.333,-9.569,-1.882
2.824,-6.745,-7.529
9.098,-6.118,-5.49
8.157,-7.843,-0.157
3.765,-10.51,-0.471
2.196,-11.608,0.157
2.824,-10.98,0
8.157,-11.137,-1.569
6.745,-11.451,-0.784
-2.039,-9.882,4.235
-5.49,-6.431,3.765
-6.118,-6.431,-1.255
0.471,-8.471,-4.863
7.216,-10.353,-2.98
4.549,-9.882,-1.569
2.196,-8.627,-1.412
2.353,-8.471,-2.667
4.392,-9.882,-2.824
2.98,-8.157,-2.667
2.667,-7.686,-2.667
2.196,-9.412,-2.039
1.725,-9.569,-1.725
1.412,-9.725,-1.569
1.412,-9.882,-2.039
2.196,-10.039,-2.667
2.196,-9.569,-2.98
1.882,-9.725,-2.51
1.255,-10.196,-2.667
1.725,-10.039,-2.51
1.725,-9.882,-2.51
1.725,-10.196,-2.353
1.725,-10.51,-2.667
1.255,-10.353,-2.51
0.627,-10.196,-3.294
0.627,-10.51,-2.039
0.157,-10.196,-1.725
0.941,-10.353,-1.725
1.412,-9.882,-2.51
2.98,-10.353,-2.667
2.51,-10.039,-1.882
2.667,-10.98,-0.784
2.039,-11.294,-0.471
1.412,-11.608,-0.627
1.412,-11.294,-0.784
2.667,-11.608,-1.255
3.608,-13.176,-2.98
3.922,-12.706,-2.667
3.451,-13.02,-1.882
3.608,-13.961,-2.353
2.667,-13.804,-2.51
2.353,-13.49,-2.196
2.824,-13.961,-3.137
3.294,-14.275,-2.824
2.98,-13.176,-4.078
1.725,-12.549,-3.765
2.98,-14.118,-3.608
2.667,-14.431,-7.216
2.51,-14.902,-6.275
0.941,-19.451,-7.529
0.157,-19.765,-10.039
-0.314,-20.235,-11.451
-0.627,-20.235,-11.137
-3.137,-23.843,-10.196
-4.078,-24.784,-9.098
-5.176,-26.196,-8.627
-2.98,-24.784,-6.118
-2.667,-19.608,-7.373
-2.98,-15.843,-11.451
-2.039,-15.216,-10.51
2.196,-10.353,-12.235
4.863,-10.039,-12.863
2.824,-15.373,-10.667
2.98,-15.059,-3.294
6.588,-3.294,-5.333
2.667,4.549,-5.804
5.804,-5.176,-2.039
-0.157,-4.235,-6.745
-2.824,-1.255,-9.098
-2.98,1.255,-9.725
-1.569,0.157,-8
-5.49,0.314,-5.49
-7.059,0.157,-5.647
-6.745,1.569,-5.02
-5.49,2.353,-4.078
-6.745,-0.314,-3.451
-5.961,-1.098,-3.137
-6.431,-1.412,-2.667
-5.804,-2.824,-2.353
-4.863,-2.98,-2.196
-4.706,-2.98,-2.667
-4.078,-5.333,-1.882
-4.706,-6.588,-1.255
-4.235,-6.431,-1.882
-3.294,-5.804,-3.137
-3.137,-6.431,-4.078
-2.98,-7.843,-5.49
-2.353,-10.039,-5.333
-1.725,-11.137,-5.333
-0.784,-12.549,-5.804
-0.157,-13.02,-5.961
1.569,-16.941,-6.118
1.882,-18.98,-5.961
2.98,-20.549,-6.745
5.02,-21.647,-5.02
9.098,-26.98,-2.824
14.745,-31.686,-0.627
18.667,-30.588,2.039
16.471,-30.118,1.882
18.51,-29.647,1.098
20.549,-29.49,5.804
20.078,-28.706,8.784
20.078,-24.784,12.235
21.176,-23.843,14.275
23.059,-24.314,18.51
24.157,-23.843,20.549
20.863,-22.275,24.314
15.686,-21.49,25.255
13.647,-20.549,24.784
11.922,-19.294,22.745
10.98,-19.137,21.804
8.157,-12.863,-2.196
4.863,-2.667,-26.039
-33.569,30.431,-80
0,-15.529,-5.176
-5.647,-65.569,42.667
6.118,-44.549,12.235
-2.039,-9.725,-10.039
8,-14.118,-5.647
10.039,-10.196,-0.784
-0.157,-0.941,-7.373
3.765,2.824,-11.608
13.647,-1.255,0.941
11.608,-8.627,5.804
3.765,-18.039,2.196
0.471,-18.51,0.157
5.804,-10.039,-1.882
5.02,-10.039,0
1.412,-9.412,0.471
-3.608,-5.02,2.667
-5.647,-4.549,1.725
0.314,-10.039,-4.863
4.078,-10.039,-4.078
4.863,-9.098,-1.255
3.608,-8.941,-1.255
2.51,-8.784,-2.824
2.824,-8.941,-3.451
3.765,-8.314,-3.294
2.98,-8.314,-2.667
2.039,-8.784,-2.039
0.941,-9.569,-1.255
0.941,-9.882,-1.412
1.725,-10.196,-1.882
1.882,-9.882,-2.196
2.353,-9.882,-2.196
2.824,-9.725,-2.824
2.667,-10.039,-2.98
2.51,-9.725,-2.824
2.039,-10.039,-2.51
1.725,-10.039,-2.196
1.569,-10.196,-2.039
1.569,-10.353,-3.137
1.412,-10.667,-1.882
0.471,-10.98,-1.412
1.098,-10.824,-1.725
1.098,-10.196,-2.353
0.941,-9.882,-2.039
1.569,-9.569,-1.412
2.98,-10.196,-2.039
3.137,-10.51,-1.098
3.294,-10.667,-1.725
3.294,-10.667,-1.725
2.667,-10.98,-1.725
2.98,-12.078,-1.725
2.824,-11.765,-1.569
2.667,-13.333,-2.667
2.353,-13.333,-1.882
2.039,-13.961,-1.255
2.039,-14.431,-1.255
1.725,-14.902,-0.627
2.196,-16.314,-2.196
2.039,-13.961,-2.196
2.196,-15.686,-4.392
2.51,-13.804,-2.824
3.451,-13.961,-5.961
2.353,-16.471,-5.49
2.51,-16.314,-6.588
1.882,-19.137,-10.667
1.255,-20.235,-10.98
0.314,-21.804,-11.765
-2.039,-24.471,-14.275
-2.824,-24.941,-11.922
-2.98,-28.078,-11.137
-5.333,-24,-10.353
-4.706,-19.608,-7.843
0.627,-18.824,-6.902
-2.039,-14.588,-9.882
0.627,-10.824,-10.667
3.608,-8.941,-11.294
4.863,-15.059,-12.235
2.196,-14.118,-10.98
0.314,-7.686,-10.039
1.098,-3.294,-9.882
0.784,3.294,2.667
8.314,1.882,9.098
-1.882,-4.549,0
-3.608,-3.137,-5.02
-4.078,0.627,-10.51
-2.039,0.784,-7.529
-1.412,-0.157,-4.392
0.157,-4.392,0.627
-4.549,-3.608,-0.471
-9.098,2.196,-5.804
-6.902,3.765,-7.216
-5.176,0.941,-5.333
-5.49,0,-5.176
-5.961,-2.196,-4.706
-4.863,-4.235,-4.392
-3.451,-5.333,-4.549
-2.667,-6.431,-3.294
-2.51,-7.686,-2.51
-2.824,-8.157,-1.725
-2.667,-7.686,-2.039
-2.039,-8.627,-2.039
-1.725,-8.471,-3.765
-3.294,-10.196,-4.549
-3.137,-11.922,-4.235
-2.196,-14.745,-4.235
-0.471,-16.471,-4.549
0.157,-18.039,-5.02
1.725,-19.922,-4.549
2.98,-22.431,-4.706
6.275,-25.569,-2.824
9.255,-26.353,-1.725
14.431,-26.353,-1.098
15.373,-27.922,-0.314
17.412,-29.02,-0.941
20.235,-27.608,-0.627
22.902,-26.98,2.98
24.314,-25.255,5.02
25.098,-23.529,7.373
25.882,-22.902,11.765
25.569,-23.373,14.275
22.431,-24.314,21.176
19.294,-24.314,24.627
12.706,-22.902,26.667
11.608,-21.176,26.196
9.882,-19.608,23.686
10.039,-19.765,20.549
9.725,-19.608,18.039
9.412,-19.451,4.549
0.784,-4.863,-25.725
-36.392,39.216,-80
-2.824,7.529,-34.667
-9.412,-56,55.059
1.569,-43.608,30.275
-1.412,-15.373,-2.824
-5.49,-12.863,-13.49
10.667,-18.039,0
3.765,-8,-2.667
3.451,-4.863,-7.529
6.902,-4.549,-6.745
5.647,-7.216,-0.471
3.765,-6.902,-3.765
5.49,-10.196,-1.098
5.02,-13.804,-1.569
6.118,-11.608,-4.549
7.059,-9.882,0.784
-4.392,-9.882,4.549
-7.373,-7.216,2.039
-4.235,-6.902,-1.569
2.039,-7.843,-4.392
6.902,-10.196,-2.353
3.922,-10.039,-1.569
1.882,-8.784,-1.098
1.569,-8.314,-2.039
3.922,-9.569,-2.98
4.078,-8.471,-2.98
2.667,-8,-2.98
1.725,-8.941,-2.039
1.412,-9.569,-1.725
2.039,-9.725,-2.196
2.51,-9.725,-2.196
1.882,-9.412,-2.353
2.196,-9.569,-2.196
1.882,-10.196,-2.039
2.196,-10.196,-2.353
2.196,-9.882,-2.98
2.196,-10.039,-2.667
2.353,-10.039,-3.294
1.569,-10.51,-2.98
1.569,-10.353,-2.667
2.039,-9.882,-3.608
