accX,accY,accZ
-7.216,-8.471,-0.627
-5.804,-8,-3.137
-3.137,-8.627,-3.765
-2.824,-8.314,-2.353
-3.137,-8.157,-0.471
-2.824,-10.039,-0.627
-3.608,-10.196,-0.941
-5.333,-9.098,-0.627
-5.176,-8.627,-0.471
-3.922,-8.784,-1.412
-3.608,-8.784,-1.412
-3.765,-8.627,-1.725
-4.235,-8.627,-2.51
-4.549,-8.627,-3.608
-3.765,-8.471,-3.294
-3.294,-8.471,-2.824
-2.353,-8.941,-2.51
-2.039,-9.412,-2.667
-2.039,-9.412,-2.196
-2.51,-9.255,-1.882
-2.667,-8.941,-1.882
-2.667,-9.098,-1.882
-3.451,-8.627,-2.039
-3.765,-8.627,-1.412
-3.608,-8.784,-1.882
-2.98,-9.255,-2.353
-2.667,-9.255,-2.98
-2.824,-8.941,-2.824
-2.667,-9.098,-2.667
-2.98,-8.941,-2.824
-3.137,-8.941,-2.51
-3.451,-8.941,-2.353
-3.451,-8.784,-1.569
-3.451,-8.941,-1.412
-4.078,-9.882,-1.255
-4.392,-9.882,-1.098
-5.333,-10.353,-1.255
-5.333,-10.667,-1.725
-5.647,-10.667,-1.725
-5.49,-10.98,-1.412
-5.02,-11.137,-1.098
-4.706,-11.922,-1.412
-4.549,-12.392,-1.882
-4.392,-13.49,-2.353
-4.078,-13.49,-1.882
-4.235,-13.961,-0.941
-3.765,-14.902,-1.569
-4.078,-15.686,-2.196
-4.706,-15.843,-3.294
-4.392,-16.314,-3.608
-5.176,-16.314,-5.804
-4.706,-16.941,-6.275
-3.765,-19.922,-5.961
-3.608,-22.902,-4.078
-3.608,-28.549,-7.216
-2.667,-32,-9.098
-3.451,-32.627,-8.627
-1.569,-31.686,-9.098
1.255,-29.804,-8.314
-2.98,-22.118,-6.118
-4.549,-20.706,-5.804
-0.941,-20.392,-6.118
1.412,-19.294,-6.431
-3.294,-12.863,-7.216
-6.588,-9.725,-9.725
-7.686,-12.235,-9.098
-9.255,-7.843,-5.176
-4.706,-3.922,-3.137
2.98,-1.569,4.235
1.725,-1.255,-0.314
11.294,-4.863,-5.961
12.235,-4.078,-5.176
10.824,-2.667,-4.235
9.098,-0.941,-2.824
8.471,-1.098,-2.039
7.216,-1.569,-1.255
6.902,-2.196,-0.784
5.647,-2.98,-0.627
4.863,-3.137,-0.471
4.863,-4.078,-0.627
4.549,-4.863,-0.941
4.078,-5.02,-1.255
3.294,-5.804,-1.098
3.137,-6.275,-1.255
2.196,-7.059,-1.412
1.569,-7.529,-1.725
0.157,-8,-1.882
-0.157,-9.255,-2.039
-0.157,-9.725,-2.51
-0.314,-10.667,-2.667
-0.784,-11.608,-2.98
-1.569,-13.176,-2.824
-2.51,-13.647,-2.824
-3.451,-15.529,-3.137
-3.765,-16.471,-2.98
-3.765,-19.137,-2.98
-4.549,-22.588,-3.451
-5.961,-24.627,-4.706
-13.176,-29.333,-6.588
-17.412,-30.588,-6.431
-23.216,-29.804,-7.059
-25.098,-27.765,-8
-28.392,-22.745,-9.725
-31.529,-20.392,-9.882
-36.549,-16.314,-2.98
-35.922,-12.549,5.804
-34.824,-10.51,6.118
-37.02,-5.49,2.667
-39.216,-3.294,0.627
-40.627,1.098,3.137
-37.49,2.196,4.078
-30.588,-2.039,4.235
-28.549,-5.804,4.392
-27.608,-6.431,4.392
-22.588,-9.569,-0.471
-8.941,-14.902,-16.314
61.02,-40.157,-31.059
80,-80,15.373
-33.412,-5.804,1.725
-69.647,6.902,-3.137
-22.745,-20.549,-0.941
-4.235,-15.373,1.098
-10.196,-0.314,-11.765
-20.235,-7.373,-3.608
-12.863,-15.216,-2.51
-4.863,-6.588,1.412
-5.647,-6.275,0.157
-2.98,-8.941,-1.725
-5.961,-7.059,0
-6.275,-6.902,-0.941
-4.078,-9.569,-2.824
-2.98,-9.569,-2.824
-3.137,-8.471,-2.353
-3.922,-8.471,-1.569
-3.765,-9.412,-1.412
-3.922,-9.725,-1.569
-4.706,-8.784,-0.941
-3.765,-8.627,-1.098
-3.608,-8.941,-1.255
-3.294,-8.784,-1.569
-3.608,-8.627,-1.725
-4.078,-8.941,-2.98
-4.078,-8.784,-3.451
-3.451,-8.627,-3.137
-2.98,-8.627,-2.98
-2.039,-8.941,-2.824
-2.039,-9.255,-2.353
-1.569,-9.255,-2.667
-2.667,-8.784,-1.882
-3.451,-8.471,-1.725
-3.294,-8.627,-2.039
-2.98,-8.627,-2.039
-2.51,-8.471,-2.667
-2.196,-8.941,-2.824
-2.196,-8.784,-2.667
-2.353,-8.627,-2.98
-2.51,-8.627,-2.824
-2.353,-8.627,-2.824
-2.824,-8.784,-2.353
-3.137,-9.255,-2.039
-3.451,-9.412,-2.039
-3.608,-9.882,-1.569
-4.706,-9.882,-1.569
